,date,variable,value
35446,2013-11-30,耐久財(交通・通信),6662
35447,2013-12-31,耐久財(交通・通信),9194
35448,2014-01-31,耐久財(交通・通信),7219
35449,2014-02-28,耐久財(交通・通信),8743
35450,2014-03-31,耐久財(交通・通信),16925
35451,2014-04-30,耐久財(交通・通信),9223
35452,2014-05-31,耐久財(交通・通信),2897
35453,2014-06-30,耐久財(交通・通信),5524
35454,2014-07-31,耐久財(交通・通信),8011
35455,2014-08-31,耐久財(交通・通信),4471
35456,2014-09-30,耐久財(交通・通信),9712
35457,2014-10-31,耐久財(交通・通信),9274
35458,2014-11-30,耐久財(交通・通信),7519
35459,2014-12-31,耐久財(交通・通信),5209
35460,2015-01-31,耐久財(交通・通信),6336
35461,2015-02-28,耐久財(交通・通信),8626
35462,2015-03-31,耐久財(交通・通信),10959
35463,2015-04-30,耐久財(交通・通信),8790
35464,2015-05-31,耐久財(交通・通信),5287
35465,2015-06-30,耐久財(交通・通信),4911
35466,2015-07-31,耐久財(交通・通信),7245
35467,2015-08-31,耐久財(交通・通信),5443
35468,2015-09-30,耐久財(交通・通信),7545
35469,2015-10-31,耐久財(交通・通信),6432
35470,2015-11-30,耐久財(交通・通信),6057
35471,2015-12-31,耐久財(交通・通信),4368
35472,2016-01-31,耐久財(交通・通信),7471
35473,2016-02-29,耐久財(交通・通信),8759
35474,2016-03-31,耐久財(交通・通信),6805
35475,2016-04-30,耐久財(交通・通信),8299
35476,2016-05-31,耐久財(交通・通信),6704
35477,2016-06-30,耐久財(交通・通信),4223
35478,2016-07-31,耐久財(交通・通信),6212
35479,2016-08-31,耐久財(交通・通信),3343
35480,2016-09-30,耐久財(交通・通信),7378
35481,2016-10-31,耐久財(交通・通信),5708
35482,2016-11-30,耐久財(交通・通信),7941
35483,2016-12-31,耐久財(交通・通信),7180
35484,2017-01-31,耐久財(交通・通信),5226
35485,2017-02-28,耐久財(交通・通信),7454
35486,2017-03-31,耐久財(交通・通信),8283
35487,2017-04-30,耐久財(交通・通信),4643
35488,2017-05-31,耐久財(交通・通信),8693
35489,2017-06-30,耐久財(交通・通信),5555
35490,2017-07-31,耐久財(交通・通信),6683
35491,2017-08-31,耐久財(交通・通信),5300
35492,2017-09-30,耐久財(交通・通信),7227
35493,2017-10-31,耐久財(交通・通信),7238
35494,2017-11-30,耐久財(交通・通信),7200
35495,2017-12-31,耐久財(交通・通信),4915
35496,2018-01-31,耐久財(交通・通信),4462
35497,2018-02-28,耐久財(交通・通信),9050
35498,2018-03-31,耐久財(交通・通信),10448
35499,2018-04-30,耐久財(交通・通信),3952
35500,2018-05-31,耐久財(交通・通信),8705
35501,2018-06-30,耐久財(交通・通信),7544
35502,2018-07-31,耐久財(交通・通信),10139
35503,2018-08-31,耐久財(交通・通信),9631
35504,2018-09-30,耐久財(交通・通信),5468
35505,2018-10-31,耐久財(交通・通信),5438
35506,2018-11-30,耐久財(交通・通信),6247
35507,2018-12-31,耐久財(交通・通信),5611
35508,2019-01-31,耐久財(交通・通信),4778
35509,2019-02-28,耐久財(交通・通信),10027
35510,2019-03-31,耐久財(交通・通信),9770
35511,2019-04-30,耐久財(交通・通信),7195
35512,2019-05-31,耐久財(交通・通信),6214
35513,2019-06-30,耐久財(交通・通信),6528
35514,2019-07-31,耐久財(交通・通信),8810
35515,2019-08-31,耐久財(交通・通信),11494
35516,2019-09-30,耐久財(交通・通信),6617
35517,2019-10-31,耐久財(交通・通信),6953
35518,2019-11-30,耐久財(交通・通信),7619
35519,2019-12-31,耐久財(交通・通信),6349
35520,2020-01-31,耐久財(交通・通信),5004
35521,2020-02-29,耐久財(交通・通信),10988
35522,2020-03-31,耐久財(交通・通信),12780
35523,2020-04-30,耐久財(交通・通信),8951
35524,2020-05-31,耐久財(交通・通信),6473
35525,2000-01-31,半耐久財(交通・通信),1025
35526,2000-02-29,半耐久財(交通・通信),887
35527,2000-03-31,半耐久財(交通・通信),1542
35528,2000-04-30,半耐久財(交通・通信),1563
35529,2000-05-31,半耐久財(交通・通信),1158
35530,2000-06-30,半耐久財(交通・通信),1351
35531,2000-07-31,半耐久財(交通・通信),1687
35532,2000-08-31,半耐久財(交通・通信),1188
35533,2000-09-30,半耐久財(交通・通信),1538
35534,2000-10-31,半耐久財(交通・通信),1015
35535,2000-11-30,半耐久財(交通・通信),1381
35536,2000-12-31,半耐久財(交通・通信),2530
35537,2001-01-31,半耐久財(交通・通信),1457
35538,2001-02-28,半耐久財(交通・通信),1182
35539,2001-03-31,半耐久財(交通・通信),1417
35540,2001-04-30,半耐久財(交通・通信),1188
35541,2001-05-31,半耐久財(交通・通信),1013
35542,2001-06-30,半耐久財(交通・通信),1034
35543,2001-07-31,半耐久財(交通・通信),1495
35544,2001-08-31,半耐久財(交通・通信),1021
35545,2001-09-30,半耐久財(交通・通信),1276
35546,2001-10-31,半耐久財(交通・通信),1285
35547,2001-11-30,半耐久財(交通・通信),1373
35548,2001-12-31,半耐久財(交通・通信),2176
35549,2002-01-31,半耐久財(交通・通信),1153
35550,2002-02-28,半耐久財(交通・通信),1021
35551,2002-03-31,半耐久財(交通・通信),1969
35552,2002-04-30,半耐久財(交通・通信),1340
35553,2002-05-31,半耐久財(交通・通信),1145
35554,2002-06-30,半耐久財(交通・通信),1033
35555,2002-07-31,半耐久財(交通・通信),1618
35556,2002-08-31,半耐久財(交通・通信),1061
35557,2002-09-30,半耐久財(交通・通信),1110
35558,2002-10-31,半耐久財(交通・通信),1391
35559,2002-11-30,半耐久財(交通・通信),1573
35560,2002-12-31,半耐久財(交通・通信),2153
35561,2003-01-31,半耐久財(交通・通信),1201
35562,2003-02-28,半耐久財(交通・通信),1216
35563,2003-03-31,半耐久財(交通・通信),1652
35564,2003-04-30,半耐久財(交通・通信),1402
35565,2003-05-31,半耐久財(交通・通信),919
35566,2003-06-30,半耐久財(交通・通信),1007
35567,2003-07-31,半耐久財(交通・通信),1238
35568,2003-08-31,半耐久財(交通・通信),1350
35569,2003-09-30,半耐久財(交通・通信),1021
35570,2003-10-31,半耐久財(交通・通信),1352
35571,2003-11-30,半耐久財(交通・通信),1893
35572,2003-12-31,半耐久財(交通・通信),2538
35573,2004-01-31,半耐久財(交通・通信),1219
35574,2004-02-29,半耐久財(交通・通信),1322
35575,2004-03-31,半耐久財(交通・通信),1545
35576,2004-04-30,半耐久財(交通・通信),1376
35577,2004-05-31,半耐久財(交通・通信),1309
35578,2004-06-30,半耐久財(交通・通信),1327
35579,2004-07-31,半耐久財(交通・通信),1745
35580,2004-08-31,半耐久財(交通・通信),1222
35581,2004-09-30,半耐久財(交通・通信),1258
35582,2004-10-31,半耐久財(交通・通信),1712
35583,2004-11-30,半耐久財(交通・通信),1689
35584,2004-12-31,半耐久財(交通・通信),2252
35585,2005-01-31,半耐久財(交通・通信),1647
35586,2005-02-28,半耐久財(交通・通信),1482
35587,2005-03-31,半耐久財(交通・通信),1711
35588,2005-04-30,半耐久財(交通・通信),1672
35589,2005-05-31,半耐久財(交通・通信),1421
35590,2005-06-30,半耐久財(交通・通信),1208
35591,2005-07-31,半耐久財(交通・通信),1326
35592,2005-08-31,半耐久財(交通・通信),1118
35593,2005-09-30,半耐久財(交通・通信),1493
35594,2005-10-31,半耐久財(交通・通信),1709
35595,2005-11-30,半耐久財(交通・通信),1513
35596,2005-12-31,半耐久財(交通・通信),2712
35597,2006-01-31,半耐久財(交通・通信),1244
35598,2006-02-28,半耐久財(交通・通信),1344
35599,2006-03-31,半耐久財(交通・通信),1637
35600,2006-04-30,半耐久財(交通・通信),1667
35601,2006-05-31,半耐久財(交通・通信),1377
35602,2006-06-30,半耐久財(交通・通信),1300
35603,2006-07-31,半耐久財(交通・通信),1532
35604,2006-08-31,半耐久財(交通・通信),1183
35605,2006-09-30,半耐久財(交通・通信),1040
35606,2006-10-31,半耐久財(交通・通信),1326
35607,2006-11-30,半耐久財(交通・通信),1779
35608,2006-12-31,半耐久財(交通・通信),2502
35609,2007-01-31,半耐久財(交通・通信),1538
35610,2007-02-28,半耐久財(交通・通信),1208
35611,2007-03-31,半耐久財(交通・通信),1782
35612,2007-04-30,半耐久財(交通・通信),1526
35613,2007-05-31,半耐久財(交通・通信),1186
35614,2007-06-30,半耐久財(交通・通信),1628
35615,2007-07-31,半耐久財(交通・通信),1727
35616,2007-08-31,半耐久財(交通・通信),1120
35617,2007-09-30,半耐久財(交通・通信),1317
35618,2007-10-31,半耐久財(交通・通信),1362
35619,2007-11-30,半耐久財(交通・通信),1638
35620,2007-12-31,半耐久財(交通・通信),2470
35621,2008-01-31,半耐久財(交通・通信),2306
35622,2008-02-29,半耐久財(交通・通信),1508
35623,2008-03-31,半耐久財(交通・通信),1446
35624,2008-04-30,半耐久財(交通・通信),1687
35625,2008-05-31,半耐久財(交通・通信),1267
35626,2008-06-30,半耐久財(交通・通信),1416
35627,2008-07-31,半耐久財(交通・通信),1826
35628,2008-08-31,半耐久財(交通・通信),1812
35629,2008-09-30,半耐久財(交通・通信),1539
35630,2008-10-31,半耐久財(交通・通信),1406
35631,2008-11-30,半耐久財(交通・通信),2261
35632,2008-12-31,半耐久財(交通・通信),2483
35633,2009-01-31,半耐久財(交通・通信),1295
35634,2009-02-28,半耐久財(交通・通信),1466
35635,2009-03-31,半耐久財(交通・通信),1664
35636,2009-04-30,半耐久財(交通・通信),1780
35637,2009-05-31,半耐久財(交通・通信),1458
35638,2009-06-30,半耐久財(交通・通信),1872
35639,2009-07-31,半耐久財(交通・通信),1824
35640,2009-08-31,半耐久財(交通・通信),1646
35641,2009-09-30,半耐久財(交通・通信),1748
35642,2009-10-31,半耐久財(交通・通信),1860
35643,2009-11-30,半耐久財(交通・通信),1690
35644,2009-12-31,半耐久財(交通・通信),2970
35645,2010-01-31,半耐久財(交通・通信),1905
35646,2010-02-28,半耐久財(交通・通信),1521
35647,2010-03-31,半耐久財(交通・通信),2081
35648,2010-04-30,半耐久財(交通・通信),1465
35649,2010-05-31,半耐久財(交通・通信),1663
35650,2010-06-30,半耐久財(交通・通信),1638
35651,2010-07-31,半耐久財(交通・通信),2277
35652,2010-08-31,半耐久財(交通・通信),1770
35653,2010-09-30,半耐久財(交通・通信),1482
35654,2010-10-31,半耐久財(交通・通信),1691
35655,2010-11-30,半耐久財(交通・通信),1981
35656,2010-12-31,半耐久財(交通・通信),3014
35657,2011-01-31,半耐久財(交通・通信),2148
35658,2011-02-28,半耐久財(交通・通信),1371
35659,2011-03-31,半耐久財(交通・通信),2142
35660,2011-04-30,半耐久財(交通・通信),1653
35661,2011-05-31,半耐久財(交通・通信),1402
35662,2011-06-30,半耐久財(交通・通信),1104
35663,2011-07-31,半耐久財(交通・通信),1353
35664,2011-08-31,半耐久財(交通・通信),1380
35665,2011-09-30,半耐久財(交通・通信),1446
35666,2011-10-31,半耐久財(交通・通信),1578
35667,2011-11-30,半耐久財(交通・通信),2156
35668,2011-12-31,半耐久財(交通・通信),2607
35669,2012-01-31,半耐久財(交通・通信),1801
35670,2012-02-29,半耐久財(交通・通信),1539
35671,2012-03-31,半耐久財(交通・通信),2440
35672,2012-04-30,半耐久財(交通・通信),2056
35673,2012-05-31,半耐久財(交通・通信),1743
35674,2012-06-30,半耐久財(交通・通信),2262
35675,2012-07-31,半耐久財(交通・通信),1972
35676,2012-08-31,半耐久財(交通・通信),1793
35677,2012-09-30,半耐久財(交通・通信),1960
35678,2012-10-31,半耐久財(交通・通信),1537
35679,2012-11-30,半耐久財(交通・通信),2044
35680,2012-12-31,半耐久財(交通・通信),2875
35681,2013-01-31,半耐久財(交通・通信),2018
35682,2013-02-28,半耐久財(交通・通信),2085
35683,2013-03-31,半耐久財(交通・通信),2647
35684,2013-04-30,半耐久財(交通・通信),1802
35685,2013-05-31,半耐久財(交通・通信),1500
35686,2013-06-30,半耐久財(交通・通信),1655
35687,2013-07-31,半耐久財(交通・通信),1842
35688,2013-08-31,半耐久財(交通・通信),1533
35689,2013-09-30,半耐久財(交通・通信),1972
35690,2013-10-31,半耐久財(交通・通信),2679
35691,2013-11-30,半耐久財(交通・通信),2360
35692,2013-12-31,半耐久財(交通・通信),3249
35693,2014-01-31,半耐久財(交通・通信),2106
35694,2014-02-28,半耐久財(交通・通信),1915
35695,2014-03-31,半耐久財(交通・通信),3982
35696,2014-04-30,半耐久財(交通・通信),1847
35697,2014-05-31,半耐久財(交通・通信),1361
35698,2014-06-30,半耐久財(交通・通信),1682
35699,2014-07-31,半耐久財(交通・通信),1973
35700,2014-08-31,半耐久財(交通・通信),1662
35701,2014-09-30,半耐久財(交通・通信),1996
35702,2014-10-31,半耐久財(交通・通信),2084
35703,2014-11-30,半耐久財(交通・通信),2403
35704,2014-12-31,半耐久財(交通・通信),3036
35705,2015-01-31,半耐久財(交通・通信),1752
35706,2015-02-28,半耐久財(交通・通信),1756
35707,2015-03-31,半耐久財(交通・通信),2423
35708,2015-04-30,半耐久財(交通・通信),2212
35709,2015-05-31,半耐久財(交通・通信),1856
35710,2015-06-30,半耐久財(交通・通信),1370
35711,2015-07-31,半耐久財(交通・通信),1794
35712,2015-08-31,半耐久財(交通・通信),1794
35713,2015-09-30,半耐久財(交通・通信),1633
35714,2015-10-31,半耐久財(交通・通信),1966
35715,2015-11-30,半耐久財(交通・通信),2422
